temp_id,nmbr_f_,center_x,center_y,level
2906,0,121.925,24.1875009,1
2907,0,121.975,24.1875009,1
2908,0,119.725,24.22916757,1
2909,0,119.775,24.22916757,1
2911,0,119.875,24.22916757,1
2912,0,119.925,24.22916757,1
2913,0,119.975,24.22916757,1
2914,0,120.025,24.22916757,1
2916,0,120.125,24.22916757,1
2919,0,120.275,24.22916757,1
2955,0,119.775,24.27083424,1
2957,0,119.875,24.27083424,1
2958,0,119.925,24.27083424,1
2962,0,120.125,24.27083424,1
2963,0,120.175,24.27083424,1
2966,0,120.325,24.27083424,1
2996,0,121.825,24.27083424,1
2997,0,121.875,24.27083424,1
3000,0,122.025,24.27083424,1
3001,0,118.175,24.31250091,1
3002,0,118.225,24.31250091,1
3005,0,118.375,24.31250091,1
3006,0,118.425,24.31250091,1
3007,0,118.475,24.31250091,1
3008,0,119.825,24.31250091,1
3009,0,119.875,24.31250091,1
3010,0,119.925,24.31250091,1
3012,0,120.025,24.31250091,1
3014,0,120.125,24.31250091,1
3017,0,120.275,24.31250091,1
3048,0,121.825,24.31250091,1
3051,0,121.975,24.31250091,1
3052,0,122.025,24.31250091,1
3059,0,118.425,24.35416757,1
3062,0,119.875,24.35416757,1
3064,0,119.975,24.35416757,1
3065,0,120.025,24.35416757,1
3066,0,120.075,24.35416757,1
3068,0,120.175,24.35416757,1
3069,0,120.225,24.35416757,1
3103,0,121.925,24.35416757,1
3116,0,119.925,24.39583424,1
3117,0,119.975,24.39583424,1
3118,0,120.025,24.39583424,1
3120,0,120.125,24.39583424,1
3122,0,120.225,24.39583424,1
3168,0,119.975,24.43750091,1
3175,0,120.325,24.43750091,1
3176,0,120.375,24.43750091,1
3177,0,120.425,24.43750091,1
3179,0,120.525,24.43750091,1
3218,0,120.025,24.47916757,1
3219,0,120.075,24.47916757,1
3223,0,120.275,24.47916757,1
3224,0,120.325,24.47916757,1
3226,0,120.425,24.47916757,1
3265,0,118.525,24.52083424,1
3266,0,120.075,24.52083424,1
3267,0,120.125,24.52083424,1
3270,0,120.275,24.52083424,1
3271,0,120.325,24.52083424,1
3272,0,120.375,24.52083424,1
3275,0,120.525,24.52083424,1
3308,0,118.425,24.56250091,1
3309,0,120.125,24.56250091,1
3315,0,120.425,24.56250091,1
3317,0,120.525,24.56250091,1
3350,0,120.175,24.60416758,1
3351,0,120.225,24.60416758,1
3354,0,120.375,24.60416758,1
3356,0,120.475,24.60416758,1
3389,0,122.125,24.60416758,1
3390,0,120.225,24.64583424,1
3391,0,120.275,24.64583424,1
3394,0,120.425,24.64583424,1
3395,0,120.475,24.64583424,1
3396,0,120.525,24.64583424,1
3398,0,120.625,24.64583424,1
3428,0,122.125,24.64583424,1
3429,0,120.275,24.68750091,1
3431,0,120.375,24.68750091,1
3432,0,120.425,24.68750091,1
3433,0,120.475,24.68750091,1
3435,0,120.575,24.68750091,1
3466,0,122.125,24.68750091,1
3467,0,122.175,24.68750091,1
3468,0,120.325,24.72916758,1
3469,0,120.375,24.72916758,1
3470,0,120.425,24.72916758,1
3471,0,120.475,24.72916758,1
3506,0,120.375,24.77083424,1
3507,0,120.425,24.77083424,1
3541,0,122.125,24.77083424,1
3542,0,122.175,24.77083424,1
3543,0,120.425,24.81250091,1
3550,0,120.775,24.81250091,1
3579,0,120.475,24.85416758,1
3585,0,120.775,24.85416758,1
3614,0,120.525,24.89583424,1
3648,0,122.225,24.89583424,1
3649,0,119.425,24.93750091,1
3650,0,119.475,24.93750091,1
3684,0,122.175,24.93750091,1
3685,0,122.225,24.93750091,1
3686,0,119.375,24.97916758,1
3688,0,119.475,24.97916758,1
3689,0,119.525,24.97916758,1
3690,0,120.625,24.97916758,1
3720,0,122.125,24.97916758,1
3721,0,122.175,24.97916758,1
3722,0,122.225,24.97916758,1
3723,0,119.375,25.02083425,1
3724,0,119.425,25.02083425,1
3725,0,119.475,25.02083425,1
3726,0,119.525,25.02083425,1
3727,0,120.675,25.02083425,1
3758,0,122.225,25.02083425,1
3759,0,119.425,25.06250091,1
3760,0,119.475,25.06250091,1
3761,0,120.725,25.06250091,1
3765,0,120.925,25.06250091,1
3766,0,120.975,25.06250091,1
3789,0,122.125,25.06250091,1
3791,0,122.225,25.06250091,1
3792,0,120.775,25.10416758,1
3793,0,120.825,25.10416758,1
3794,0,120.875,25.10416758,1
3795,0,120.925,25.10416758,1
3796,0,120.975,25.10416758,1
3817,0,122.025,25.10416758,1
3820,0,122.175,25.10416758,1
3821,0,122.225,25.10416758,1
3822,0,122.275,25.10416758,1
3823,0,120.825,25.14583425,1
3824,0,120.875,25.14583425,1
3825,0,120.925,25.14583425,1
3826,0,120.975,25.14583425,1
3850,0,122.175,25.14583425,1
3852,0,122.275,25.14583425,1
3853,0,120.875,25.18750091,1
3854,0,120.925,25.18750091,1
3855,0,120.975,25.18750091,1
3880,0,122.225,25.18750091,1
3881,0,122.275,25.18750091,1
3882,0,120.925,25.22916758,1
3883,0,120.975,25.22916758,1
3884,0,121.025,25.22916758,1
3885,0,121.075,25.22916758,1
3909,0,122.275,25.22916758,1
3910,0,121.025,25.27083425,1
3911,0,121.075,25.27083425,1
3913,0,121.175,25.27083425,1
3934,0,122.225,25.27083425,1
3936,0,121.075,25.31250091,1
3937,0,121.125,25.31250091,1
3940,0,121.275,25.31250091,1
3941,0,121.325,25.31250091,1
3961,0,122.325,25.31250091,1
3962,0,121.175,25.35416758,1
3964,0,121.275,25.35416758,1
3965,0,121.325,25.35416758,1
3966,0,121.375,25.35416758,1
3975,0,121.825,25.35416758,1
3985,0,122.325,25.35416758,1
3986,0,121.225,25.39583425,1
3987,0,121.275,25.39583425,1
3988,0,121.325,25.39583425,1
3989,0,121.375,25.39583425,1
3998,0,121.825,25.39583425,1
4009,0,121.325,25.43750091,1
4010,0,121.375,25.43750091,1
4014,0,121.575,25.43750091,1
4016,0,121.675,25.43750091,1
4017,0,121.725,25.43750091,1
4019,0,121.825,25.43750091,1
4029,0,122.325,25.43750091,1
4030,0,121.375,25.47916758,1
4052,0,121.575,25.52083425,1
4053,0,121.625,25.52083425,1
4054,0,121.675,25.52083425,1
4055,0,121.725,25.52083425,1
4056,0,121.775,25.52083425,1
4057,0,121.825,25.52083425,1
4058,0,121.875,25.52083425,1
4059,0,121.925,25.52083425,1
4069,0,121.575,25.56250092,1
4070,0,121.625,25.56250092,1
4071,0,121.675,25.56250092,1
4072,0,121.725,25.56250092,1
4075,0,121.875,25.56250092,1
4076,0,121.925,25.56250092,1
4085,0,121.575,25.60416758,1
4086,0,121.625,25.60416758,1
4088,0,121.725,25.60416758,1
4089,0,121.775,25.60416758,1
4092,0,121.925,25.60416758,1
4093,0,121.975,25.60416758,1
4100,0,122.325,25.60416758,1
4101,0,121.675,25.64583425,1
4102,0,121.725,25.64583425,1
4103,0,121.775,25.64583425,1
4104,0,121.825,25.64583425,1
4105,0,121.875,25.64583425,1
4106,0,121.925,25.64583425,1
4107,0,121.975,25.64583425,1
4114,0,122.325,25.64583425,1
4115,0,121.725,25.68750092,1
4116,0,121.775,25.68750092,1
4117,0,121.825,25.68750092,1
4118,0,121.875,25.68750092,1
4120,0,121.975,25.68750092,1
4122,0,122.075,25.68750092,1
4124,0,122.175,25.68750092,1
4127,0,122.325,25.68750092,1
4128,0,121.775,25.72916758,1
4129,0,121.825,25.72916758,1
4130,0,121.875,25.72916758,1
4131,0,121.925,25.72916758,1
4132,0,121.975,25.72916758,1
4133,0,122.025,25.72916758,1
4136,0,122.175,25.72916758,1
4137,0,122.225,25.72916758,1
4138,0,122.275,25.72916758,1
4139,0,121.875,25.77083425,1
4140,0,121.925,25.77083425,1
4144,0,122.125,25.77083425,1
4146,0,122.225,25.77083425,1
4147,0,122.275,25.77083425,1
4148,0,121.925,25.81250092,1
4149,0,121.975,25.81250092,1
4150,0,122.025,25.81250092,1
4151,0,122.075,25.81250092,1
4152,0,122.125,25.81250092,1
4153,0,122.175,25.81250092,1
4154,0,122.225,25.81250092,1
4155,0,122.075,25.85416758,1
4156,0,122.125,25.85416758,1
4159,0,120.025,25.89583425,1
4163,0,120.025,25.93750092,1
4164,0,119.875,25.97916758,1
4167,0,120.025,25.97916758,1
4168,0,120.075,25.97916758,1
4169,0,119.875,26.02083425,1
4172,0,120.025,26.02083425,1
4173,0,119.975,26.06250092,1
4177,0,120.025,26.10416758,1
4178,0,119.825,26.14583425,1
4183,0,120.075,26.14583425,1
4184,0,120.425,26.14583425,1
4195,0,120.225,26.22916758,1
4200,0,120.175,26.27083425,1
4202,0,120.275,26.27083425,1
4203,0,120.475,26.27083425,1
4204,0,119.925,26.31250092,1
4207,0,120.075,26.31250092,1
4208,0,120.175,26.31250092,1
4217,0,120.275,26.35416759,1
4222,0,120.075,26.39583425,1
4223,0,120.175,26.39583425,1
4224,0,120.225,26.39583425,1
4225,0,120.275,26.39583425,1
4231,0,120.475,26.43750092,1
4232,0,120.525,26.43750092,1
76,1,116.925,20.60416751,2
84,1,116.625,20.64583418,2
133,1,116.975,20.77083418,2
139,1,116.625,20.81250085,2
140,1,116.675,20.81250085,2
142,1,116.775,20.81250085,2
169,1,116.875,20.89583419,2
178,1,116.825,20.93750085,2
303,1,121.075,21.81250087,2
329,1,121.025,21.85416754,2
347,1,120.475,21.89583421,2
379,1,120.575,21.93750087,2
401,1,121.675,21.93750087,2
406,1,120.425,21.97916754,2
426,1,121.425,21.97916754,2
431,1,121.675,21.97916754,2
434,1,121.825,21.97916754,2
467,1,120.325,22.06250088,2
493,1,121.625,22.06250088,2
497,1,121.825,22.06250088,2
504,1,120.525,22.10416754,2
505,1,120.575,22.10416754,2
517,1,121.175,22.10416754,2
521,1,121.375,22.10416754,2
536,1,120.475,22.14583421,2
537,1,120.525,22.14583421,2
554,1,121.375,22.14583421,2
570,1,120.475,22.18750088,2
607,1,120.575,22.22916754,2
631,1,121.775,22.22916754,2
633,1,120.075,22.27083421,2
654,1,121.125,22.27083421,2
661,1,121.475,22.27083421,2
669,1,120.075,22.31250088,2
671,1,120.175,22.31250088,2
676,1,120.425,22.31250088,2
699,1,121.575,22.31250088,2
700,1,121.625,22.31250088,2
705,1,120.025,22.35416755,2
714,1,120.475,22.35416755,2
733,1,121.425,22.35416755,2
738,1,121.675,22.35416755,2
763,1,121.025,22.39583421,2
771,1,121.425,22.39583421,2
783,1,120.125,22.43750088,2
810,1,121.475,22.43750088,2
811,1,121.525,22.43750088,2
843,1,121.175,22.47916755,2
856,1,119.825,22.52083422,2
858,1,119.925,22.52083422,2
882,1,121.125,22.52083422,2
883,1,121.175,22.52083422,2
885,1,121.275,22.52083422,2
894,1,121.725,22.52083422,2
902,1,120.075,22.56250088,2
923,1,121.125,22.56250088,2
931,1,121.525,22.56250088,2
986,1,120.025,22.64583422,2
989,1,120.175,22.64583422,2
1072,1,119.975,22.72916755,2
1107,1,121.725,22.72916755,2
1114,1,119.825,22.77083422,2
1162,1,119.925,22.81250089,2
1240,1,121.525,22.85416755,2
1242,1,121.625,22.85416755,2
1254,1,119.875,22.89583422,2
1283,1,121.325,22.89583422,2
1294,1,119.475,22.93750089,2
1295,1,119.525,22.93750089,2
1304,1,119.975,22.93750089,2
1338,1,121.675,22.93750089,2
1344,1,119.525,22.97916756,2
1345,1,119.575,22.97916756,2
1352,1,119.925,22.97916756,2
1354,1,120.025,22.97916756,2
1381,1,121.375,22.97916756,2
1383,1,121.475,22.97916756,2
1386,1,121.625,22.97916756,2
1392,1,119.425,23.02083422,2
1436,1,121.625,23.02083422,2
1444,1,119.475,23.06250089,2
1446,1,119.575,23.06250089,2
1496,1,119.525,23.10416756,2
1538,1,121.625,23.10416756,2
1545,1,119.375,23.14583423,2
1546,1,119.425,23.14583423,2
1594,1,119.175,23.18750089,2
1595,1,119.225,23.18750089,2
1647,1,119.175,23.22916756,2
1651,1,119.375,23.22916756,2
1701,1,119.225,23.27083423,2
1715,1,119.925,23.27083423,2
1753,1,119.125,23.31250089,2
1806,1,119.075,23.35416756,2
1807,1,119.125,23.35416756,2
1816,1,119.575,23.35416756,2
1819,1,119.725,23.35416756,2
1863,1,119.225,23.39583423,2
1878,1,119.975,23.39583423,2
1920,1,119.375,23.4375009,2
1932,1,119.975,23.4375009,2
1985,1,119.975,23.47916756,2
2027,1,119.375,23.52083423,2
2037,1,119.875,23.52083423,2
2074,1,121.725,23.52083423,2
2079,1,119.275,23.5625009,2
2081,1,119.375,23.5625009,2
2133,1,119.325,23.60416756,2
2188,1,119.425,23.64583423,2
2241,1,119.425,23.6875009,2
2242,1,119.475,23.6875009,2
2287,1,121.725,23.6875009,2
2294,1,119.425,23.72916757,2
2295,1,119.475,23.72916757,2
2348,1,119.525,23.77083423,2
2400,1,119.475,23.8125009,2
2403,1,119.625,23.8125009,2
2409,1,119.925,23.8125009,2
2410,1,119.975,23.8125009,2
2447,1,121.825,23.8125009,2
2506,1,119.575,23.89583423,2
2507,1,119.625,23.89583423,2
2555,1,119.475,23.9375009,2
2557,1,119.575,23.9375009,2
2562,1,119.825,23.9375009,2
2643,1,121.325,23.97916757,2
2705,1,121.925,24.02083424,2
2765,1,119.925,24.10416757,2
2768,1,120.075,24.10416757,2
2818,1,120.025,24.14583424,2
2819,1,120.075,24.14583424,2
2866,1,119.925,24.1875009,2
2868,1,120.025,24.1875009,2
2870,1,120.125,24.1875009,2
2915,1,120.075,24.22916757,2
2917,1,120.175,24.22916757,2
2918,1,120.225,24.22916757,2
2964,1,120.225,24.27083424,2
2965,1,120.275,24.27083424,2
3011,1,119.975,24.31250091,2
3016,1,120.225,24.31250091,2
3063,1,119.925,24.35416757,2
3121,1,120.175,24.39583424,2
3172,1,120.175,24.43750091,2
3173,1,120.225,24.43750091,2
3274,1,120.475,24.52083424,2
3312,1,120.275,24.56250091,2
3316,1,120.475,24.56250091,2
3318,1,120.575,24.56250091,2
3353,1,120.325,24.60416758,2
3392,1,120.325,24.64583424,2
3393,1,120.375,24.64583424,2
3397,1,120.575,24.64583424,2
3437,1,120.675,24.68750091,2
3473,1,120.575,24.72916758,2
3504,1,122.125,24.72916758,2
3505,1,122.175,24.72916758,2
3545,1,120.525,24.81250091,2
3547,1,120.625,24.81250091,2
3581,1,120.575,24.85416758,2
3582,1,120.625,24.85416758,2
3584,1,120.725,24.85416758,2
3613,1,122.175,24.85416758,2
3615,1,120.575,24.89583424,2
3651,1,119.525,24.93750091,2
3732,1,120.925,25.02083425,2
3733,1,120.975,25.02083425,2
3762,1,120.775,25.06250091,2
3763,1,120.825,25.06250091,2
3790,1,122.175,25.06250091,2
3818,1,122.075,25.10416758,2
3886,1,121.125,25.22916758,2
3912,1,121.125,25.27083425,2
3914,1,121.225,25.27083425,2
3939,1,121.225,25.31250091,2
4018,1,121.775,25.43750091,2
4020,1,121.875,25.43750091,2
4035,1,121.625,25.47916758,2
4036,1,121.675,25.47916758,2
4037,1,121.725,25.47916758,2
4038,1,121.775,25.47916758,2
4041,1,121.925,25.47916758,2
4087,1,121.675,25.60416758,2
4090,1,121.825,25.60416758,2
4119,1,121.925,25.68750092,2
4121,1,122.025,25.68750092,2
4123,1,122.125,25.68750092,2
4135,1,122.125,25.72916758,2
4142,1,122.025,25.77083425,2
4161,1,119.925,25.93750092,2
4171,1,119.975,26.02083425,2
4196,1,119.925,26.27083425,2
4199,1,120.075,26.27083425,2
4201,1,120.225,26.27083425,2
4211,1,120.425,26.31250092,2
4230,1,120.425,26.43750092,2
70,2,116.625,20.60416751,2
71,2,116.675,20.60416751,2
75,2,116.875,20.60416751,2
126,2,116.625,20.77083418,2
179,2,116.875,20.93750085,2
188,2,116.925,20.97916752,2
248,2,120.875,21.72916754,2
262,2,121.575,21.72916754,2
271,2,120.825,21.7708342,2
333,2,121.225,21.85416754,2
422,2,121.225,21.97916754,2
425,2,121.375,21.97916754,2
438,2,120.475,22.02083421,2
440,2,120.575,22.02083421,2
449,2,121.025,22.02083421,2
487,2,121.325,22.06250088,2
514,2,121.025,22.10416754,2
572,2,120.575,22.18750088,2
581,2,121.025,22.18750088,2
678,2,120.525,22.31250088,2
679,2,120.575,22.31250088,2
715,2,120.525,22.35416755,2
744,2,120.075,22.39583421,2
782,2,120.075,22.43750088,2
801,2,121.025,22.43750088,2
813,2,121.625,22.43750088,2
886,2,121.325,22.52083422,2
967,2,121.225,22.60416755,2
977,2,121.725,22.60416755,2
1111,2,119.675,22.77083422,2
1195,2,121.575,22.81250089,2
1285,2,121.425,22.89583422,2
1332,2,121.375,22.93750089,2
1432,2,121.425,23.02083422,2
1451,2,119.825,23.06250089,2
1491,2,119.275,23.10416756,2
1494,2,119.425,23.10416756,2
1539,2,121.675,23.10416756,2
1600,2,119.475,23.18750089,2
1601,2,119.525,23.18750089,2
1602,2,119.575,23.18750089,2
1713,2,119.825,23.27083423,2
1764,2,119.675,23.31250089,2
1856,2,121.575,23.35416756,2
1930,2,119.875,23.4375009,2
1982,2,119.825,23.47916756,2
2179,2,121.625,23.60416756,2
2195,2,119.775,23.64583423,2
2200,2,120.025,23.64583423,2
2201,2,120.075,23.64583423,2
2247,2,119.725,23.6875009,2
2253,2,120.025,23.6875009,2
2306,2,120.025,23.72916757,2
2341,2,121.775,23.72916757,2
2347,2,119.475,23.77083423,2
2351,2,119.675,23.77083423,2
2353,2,119.775,23.77083423,2
2358,2,120.025,23.77083423,2
2405,2,119.725,23.8125009,2
2516,2,120.075,23.89583423,2
2561,2,119.775,23.9375009,2
2664,2,119.875,24.02083424,2
2703,2,121.825,24.02083424,2
2717,2,120.075,24.0625009,2
2817,2,119.975,24.14583424,2
2869,2,120.075,24.1875009,2
2952,2,121.925,24.22916757,2
2998,2,121.925,24.27083424,2
3004,2,118.325,24.31250091,2
3013,2,120.075,24.31250091,2
3015,2,120.175,24.31250091,2
3049,2,121.875,24.31250091,2
3225,2,120.375,24.47916757,2
3260,2,118.275,24.52083424,2
3268,2,120.175,24.52083424,2
3276,2,120.575,24.52083424,2
3311,2,120.225,24.56250091,2
3314,2,120.375,24.56250091,2
3427,2,122.075,24.64583424,2
3434,2,120.525,24.68750091,2
3465,2,122.075,24.68750091,2
3472,2,120.525,24.72916758,2
3510,2,120.575,24.77083424,2
3647,2,122.175,24.89583424,2
3652,2,120.575,24.93750091,2
3655,2,120.725,24.93750091,2
3728,2,120.725,25.02083425,2
3757,2,122.175,25.02083425,2
3764,2,120.875,25.06250091,2
3848,2,122.075,25.14583425,2
3849,2,122.125,25.14583425,2
3915,2,121.275,25.27083425,2
3916,2,121.325,25.27083425,2
3917,2,121.375,25.27083425,2
3938,2,121.175,25.31250091,2
3963,2,121.225,25.35416758,2
3999,2,121.875,25.39583425,2
4012,2,121.475,25.43750091,2
4031,2,121.425,25.47916758,2
4039,2,121.825,25.47916758,2
4073,2,121.775,25.56250092,2
4125,2,122.225,25.68750092,2
4157,2,119.925,25.89583425,2
4158,2,119.975,25.89583425,2
4160,2,119.875,25.93750092,2
4174,2,119.875,26.10416758,2
4190,2,119.875,26.22916758,2
4191,2,119.925,26.22916758,2
4210,2,120.275,26.31250092,2
4226,2,120.425,26.39583425,2
4229,2,120.575,26.39583425,2
112,3,116.625,20.72916752,2
127,3,116.675,20.77083418,2
155,3,116.775,20.85416752,2
186,3,116.825,20.97916752,2
320,3,120.575,21.85416754,2
332,3,121.175,21.85416754,2
376,3,120.425,21.93750087,2
418,3,121.025,21.97916754,2
437,3,120.425,22.02083421,2
515,3,121.075,22.10416754,2
532,3,120.275,22.14583421,2
616,3,121.025,22.22916754,2
773,3,121.525,22.39583421,2
808,3,121.375,22.43750088,2
818,3,119.925,22.47916755,2
845,3,121.275,22.47916755,2
901,3,120.025,22.56250088,2
943,3,120.025,22.60416755,2
1238,3,121.425,22.85416755,2
1252,3,119.775,22.89583422,2
1303,3,119.925,22.93750089,2
1340,3,119.325,22.97916756,2
1350,3,119.825,22.97916756,2
1435,3,121.575,23.02083422,2
1486,3,121.575,23.06250089,2
1489,3,121.725,23.06250089,2
1555,3,119.875,23.14583423,2
1603,3,119.625,23.18750089,2
1607,3,119.825,23.18750089,2
1650,3,119.325,23.22916756,2
1712,3,119.775,23.27083423,2
1810,3,119.275,23.35416756,2
1820,3,119.775,23.35416756,2
1871,3,119.625,23.39583423,2
1969,3,119.175,23.47916756,2
1981,3,119.775,23.47916756,2
2189,3,119.475,23.64583423,2
2243,3,119.525,23.6875009,2
2299,3,119.675,23.72916757,2
2552,3,121.875,23.89583423,2
2863,3,119.775,24.1875009,2
2864,3,119.825,24.1875009,2
2865,3,119.875,24.1875009,2
2920,3,120.325,24.22916757,2
2954,3,122.025,24.22916757,2
2956,3,119.825,24.27083424,2
3003,3,118.275,24.31250091,2
3053,3,118.125,24.35416757,2
3119,3,120.075,24.39583424,2
3123,3,120.275,24.39583424,2
3174,3,120.275,24.43750091,2
3355,3,120.425,24.60416758,2
3357,3,120.525,24.60416758,2
3358,3,120.575,24.60416758,2
3436,3,120.625,24.68750091,2
3475,3,120.675,24.72916758,2
3513,3,120.725,24.77083424,2
3514,3,120.775,24.77083424,2
3540,3,122.075,24.77083424,2
3544,3,120.475,24.81250091,2
3578,3,122.175,24.81250091,2
3580,3,120.525,24.85416758,2
3617,3,120.675,24.89583424,2
3687,3,119.425,24.97916758,2
3729,3,120.775,25.02083425,2
3730,3,120.825,25.02083425,2
3756,3,122.125,25.02083425,2
3819,3,122.125,25.10416758,2
3851,3,122.225,25.14583425,2
3879,3,122.175,25.18750091,2
3888,3,121.225,25.22916758,2
3951,3,121.825,25.31250091,2
4026,3,122.175,25.43750091,2
4108,3,122.025,25.64583425,2
4205,3,119.975,26.31250092,2
4206,3,120.025,26.31250092,2
4215,3,120.175,26.35416759,2
97,4,116.575,20.68750085,2
98,4,116.625,20.68750085,2
141,4,116.725,20.81250085,2
453,4,121.225,22.02083421,2
483,4,121.125,22.06250088,2
624,4,121.425,22.22916754,2
713,4,120.425,22.35416755,2
731,4,121.325,22.35416755,2
732,4,121.375,22.35416755,2
745,4,120.125,22.39583421,2
860,4,120.025,22.52083422,2
1163,4,119.975,22.81250089,2
1181,4,120.875,22.81250089,2
1189,4,121.275,22.81250089,2
1235,4,121.275,22.85416755,2
1433,4,121.475,23.02083422,2
1556,4,119.925,23.14583423,2
1696,4,121.625,23.22916756,2
1758,4,119.375,23.31250089,2
1766,4,119.775,23.31250089,2
1877,4,119.925,23.39583423,2
1912,4,121.675,23.39583423,2
1919,4,119.325,23.4375009,2
1926,4,119.675,23.4375009,2
1974,4,119.425,23.47916756,2
2028,4,119.425,23.52083423,2
2115,4,121.075,23.5625009,2
2276,4,121.175,23.6875009,2
2339,4,121.675,23.72916757,2
2617,4,120.025,23.97916757,2
2618,4,120.075,23.97916757,2
2653,4,121.825,23.97916757,2
2766,4,119.975,24.10416757,2
2905,4,121.875,24.1875009,2
2910,4,119.825,24.22916757,2
2953,4,121.975,24.22916757,2
2959,4,119.975,24.27083424,2
2961,4,120.075,24.27083424,2
3019,4,120.375,24.31250091,2
3169,4,120.025,24.43750091,2
3180,4,120.575,24.43750091,2
3222,4,120.225,24.47916757,2
3227,4,120.475,24.47916757,2
3388,4,122.075,24.60416758,2
3618,4,120.725,24.89583424,2
3653,4,120.625,24.93750091,2
3656,4,120.775,24.93750091,2
3887,4,121.175,25.22916758,2
4034,4,121.575,25.47916758,2
4098,4,122.225,25.60416758,2
4126,4,122.275,25.68750092,2
4134,4,122.075,25.72916758,2
4143,4,122.075,25.77083425,2
4214,4,120.575,26.31250092,2
268,5,120.675,21.7708342,2
390,5,121.125,21.93750087,2
494,5,121.675,22.06250088,2
538,5,120.575,22.14583421,2
571,5,120.525,22.18750088,2
660,5,121.425,22.27083421,2
677,5,120.475,22.31250088,2
727,5,121.125,22.35416755,2
736,5,121.575,22.35416755,2
846,5,121.325,22.47916755,2
904,5,120.175,22.56250088,2
1076,5,120.175,22.72916755,2
1165,5,120.075,22.81250089,2
1194,5,121.525,22.81250089,2
1257,5,120.025,22.89583422,2
1286,5,121.475,22.89583422,2
1402,5,119.925,23.02083422,2
1474,5,120.975,23.06250089,2
1813,5,119.425,23.35416756,2
1818,5,119.675,23.35416756,2
1823,5,119.925,23.35416756,2
1864,5,119.275,23.39583423,2
1872,5,119.675,23.39583423,2
2035,5,119.775,23.52083423,2
2135,5,119.425,23.60416756,2
2288,5,121.775,23.6875009,2
2352,5,119.725,23.77083423,2
2567,5,120.075,23.9375009,2
2592,5,121.325,23.9375009,2
2752,5,121.825,24.0625009,2
2824,5,120.325,24.14583424,2
3072,5,120.375,24.35416757,2
3124,5,120.325,24.39583424,2
3170,5,120.075,24.43750091,2
3171,5,120.125,24.43750091,2
3313,5,120.325,24.56250091,2
3474,5,120.625,24.72916758,2
3503,5,122.075,24.72916758,2
3549,5,120.725,24.81250091,2
3788,5,122.075,25.06250091,2
4094,5,122.025,25.60416758,2
113,6,116.675,20.72916752,2
450,6,121.075,22.02083421,2
516,6,121.125,22.10416754,2
549,6,121.125,22.14583421,2
641,6,120.475,22.27083421,2
643,6,120.575,22.27083421,2
656,6,121.225,22.27083421,2
824,6,120.225,22.47916755,2
1031,6,120.125,22.68750089,2
1032,6,120.175,22.68750089,2
1056,6,121.375,22.68750089,2
1097,6,121.225,22.72916755,2
1164,6,120.025,22.81250089,2
1188,6,121.225,22.81250089,2
1190,6,121.325,22.81250089,2
1192,6,121.425,22.81250089,2
1348,6,119.725,22.97916756,2
1604,6,119.675,23.18750089,2
1705,6,119.425,23.27083423,2
1711,6,119.725,23.27083423,2
1748,6,121.575,23.27083423,2
1874,6,119.775,23.39583423,2
1928,6,119.775,23.4375009,2
2089,6,119.775,23.5625009,2
2127,6,121.675,23.5625009,2
2142,6,119.775,23.60416756,2
2220,6,121.025,23.64583423,2
2248,6,119.775,23.6875009,2
2296,6,119.525,23.72916757,2
2411,6,120.025,23.8125009,2
2464,6,120.075,23.85416757,2
2559,6,119.675,23.9375009,2
2609,6,119.625,23.97916757,2
2921,6,120.375,24.22916757,2
2951,6,121.875,24.22916757,2
2960,6,120.025,24.27083424,2
3054,6,118.175,24.35416757,2
3056,6,118.275,24.35416757,2
3160,6,118.175,24.43750091,2
3264,6,118.475,24.52083424,2
3399,6,120.675,24.64583424,2
3511,6,120.625,24.77083424,2
3694,6,120.825,24.97916758,2
3935,6,122.275,25.27083425,2
4032,6,121.475,25.47916758,2
423,7,121.275,21.97916754,2
432,7,121.725,21.97916754,2
461,7,121.625,22.02083421,2
488,7,121.375,22.06250088,2
527,7,121.675,22.10416754,2
625,7,121.475,22.22916754,2
639,7,120.375,22.27083421,2
690,7,121.125,22.31250088,2
698,7,121.525,22.31250088,2
905,7,120.225,22.56250088,2
933,7,121.625,22.56250088,2
976,7,121.675,22.60416755,2
1211,7,120.075,22.85416755,2
1237,7,121.375,22.85416755,2
1536,7,121.525,23.10416756,2
1589,7,121.575,23.14583423,2
1642,7,121.575,23.18750089,2
1695,7,121.575,23.22916756,2
1873,7,119.725,23.39583423,2
1955,7,121.125,23.4375009,2
2822,7,120.225,24.14583424,2
2859,7,118.225,24.1875009,2
2871,7,120.175,24.1875009,2
2872,7,120.225,24.1875009,2
3055,7,118.225,24.35416757,2
3126,7,120.425,24.39583424,2
3178,7,120.475,24.43750091,2
3464,7,122.025,24.68750091,2
3856,7,121.025,25.18750091,2
3942,7,121.375,25.31250091,2
4209,7,120.225,26.31250092,2
208,8,120.675,21.6458342,2
370,8,121.625,21.89583421,2
481,8,121.025,22.06250088,2
506,8,120.625,22.10416754,2
548,8,121.075,22.14583421,2
550,8,121.175,22.14583421,2
642,8,120.525,22.27083421,2
696,8,121.425,22.31250088,2
800,8,120.975,22.43750088,2
921,8,121.025,22.56250088,2
1098,8,121.275,22.72916755,2
1206,8,119.825,22.85416755,2
1255,8,119.925,22.89583422,2
